^The Neighbourhood^|^The Mono-Tones^|73.853|^2020-12-21 23:02:00^|0.7879999999999999|0.418|5.0|-12.395999999999999|1.0|0.0303|0.847|0.0144|0.376|0.769|82.01799999999999|^audio_features^|4.0|^Chip Chrome & The Mono-Tones (Deluxe)^
^The Neighbourhood^|^BooHoo^|191.12|^2020-12-21 23:05:00^|0.696|0.838|5.0|-9.299|0.0|0.0361|0.0621|8.420000000000001e-05|0.0967|0.66|139.977|^audio_features^|4.0|^Chip Chrome & The Mono-Tones^
^The Neighbourhood^|^Silver Lining^|179.453|^2020-12-21 23:08:00^|0.562|0.53|2.0|-7.665|1.0|0.0286|0.0226|0.00419|0.106|0.391|122.92|^audio_features^|4.0|^Chip Chrome & The Mono-Tones^
^The Neighbourhood^|^Tobacco Sunburst^|296.813|^2020-12-21 23:13:00^|0.413|0.474|5.0|-11.472000000000001|1.0|0.0328|0.0419|0.508|0.384|0.446|111.01|^audio_features^|4.0|^Chip Chrome & The Mono-Tones^
^The Neighbourhood^|^Middle of Somewhere^|171.053|^2020-12-21 23:16:00^|0.508|0.39399999999999996|9.0|-9.472000000000001|0.0|0.0252|0.716|0.0|0.158|0.337|92.055|^audio_features^|4.0|^Chip Chrome & The Mono-Tones^
^The Neighbourhood^|^Stargazing^|217.027|^2020-12-21 23:20:00^|0.512|0.483|0.0|-7.797999999999999|1.0|0.0298|0.00304|0.0011|0.12|0.3670000000000001|160.009|^audio_features^|4.0|^Chip Chrome & The Mono-Tones (Deluxe)^
^The Neighbourhood^|^Over the Influence^|220.76|^2020-12-21 23:24:00^|0.33299999999999996|0.48700000000000004|7.0|-8.169|1.0|0.0342|0.147|0.0751|0.0801|0.155|188.908|^audio_features^|3.0|^Chip Chrome & The Mono-Tones (Deluxe)^
^The Neighbourhood^|^Here We Go Again^|257.72|^2020-12-21 23:28:00^|0.51|0.527|8.0|-9.148|1.0|0.0292|0.6|0.317|0.545|0.418|143.91299999999995|^audio_features^|4.0|^Chip Chrome & The Mono-Tones (Deluxe)^
^The Neighbourhood^|^The Shining^|214.693|^2020-12-21 23:31:00^|0.627|0.685|10.0|-6.871|1.0|0.0272|0.0534|0.7559999999999999|0.096|0.552|96.989|^audio_features^|4.0|^Chip Chrome & The Mono-Tones (Deluxe)^
^The Neighbourhood^|^Pretty Boy^|234.093|^2020-12-21 23:36:00^|0.578|0.386|6.0|-11.464|1.0|0.0278|0.20800000000000002|0.0453|0.307|0.569|154.90200000000004|^audio_features^|4.0|^Chip Chrome & The Mono-Tones^
^The Neighbourhood^|^Lost in Translation^|190.227|^2020-12-21 23:39:00^|0.568|0.8909999999999999|0.0|-5.7860000000000005|1.0|0.0376|0.0008960000000000002|0.00013700000000000002|0.35700000000000004|0.522|104.954|^audio_features^|4.0|^Chip Chrome & The Mono-Tones^
^The Neighbourhood^|^Devil's Advocate^|186.307|^2020-12-21 23:42:00^|0.662|0.6809999999999999|11.0|-8.152000000000001|0.0|0.0315|0.0321|0.139|0.508|0.8640000000000001|98.004|^audio_features^|4.0|^Chip Chrome & The Mono-Tones^
^The Neighbourhood^|^Hell or High Water^|139.587|^2020-12-21 23:44:00^|0.5720000000000001|0.32|9.0|-11.841|1.0|0.0299|0.9620000000000001|0.00598|0.165|0.627|120.875|^audio_features^|4.0|^Chip Chrome & The Mono-Tones (Deluxe)^
^The Neighbourhood^|^Cherry Flavoured^|122.298|^2020-12-22 00:23:00^|0.617|0.574|6.0|-9.767999999999999|1.0|0.0276|0.23|0.0105|0.0983|0.396|91.76899999999999|^audio_features^|4.0|^Chip Chrome & The Mono-Tones^
^Serena Isioma^|^Sensitive^|110.634|^2020-12-22 02:43:00^|0.601|0.649|7.0|-6.979|1.0|0.133|0.166|3.35e-05|0.165|0.35100000000000003|89.73|^audio_features^|4.0|^Sensitive^
^Black Eyed Peas^|^Be Nice^|228.714|^2020-12-22 02:47:00^|0.922|0.639|10.0|-7.984|0.0|0.0462|0.114|0.039|0.0979|0.742|105.002|^audio_features^|4.0|^Be Nice^
^MEMBA^|^For Aisha (Featured in "The Sky Is Pink")^|301.217|^2020-12-22 02:52:00^|0.568|0.622|4.0|-6.547999999999999|1.0|0.109|0.063|0.0018|0.56|0.109|76.984|^audio_features^|4.0|^For Aisha (Featured in "The Sky Is Pink")^
^Pop Smoke^|^Element^|249.453|^2020-12-22 23:45:00^|0.772|0.878|2.0|-4.22|1.0|0.324|0.0301|2.18e-06|0.251|0.305|61.31100000000001|^audio_features^|5.0|^Meet The Woo 2^
^Pop Smoke^|^Element^|135.746|^2020-12-22 23:47:00^|0.772|0.878|2.0|-4.22|1.0|0.324|0.0301|2.18e-06|0.251|0.305|61.31100000000001|^audio_features^|5.0|^Meet The Woo 2^
^Pop Smoke^|^Element^|135.746|^2020-12-22 23:49:00^|0.772|0.878|2.0|-4.22|1.0|0.324|0.0301|2.18e-06|0.251|0.305|61.31100000000001|^audio_features^|5.0|^Meet The Woo 2^
^Pop Smoke^|^Element^|135.746|^2020-12-22 23:52:00^|0.772|0.878|2.0|-4.22|1.0|0.324|0.0301|2.18e-06|0.251|0.305|61.31100000000001|^audio_features^|5.0|^Meet The Woo 2^
